"PlateType","PlateRows","PlateCols","PlateWells","ScreenType","ScoreType","ScoreReference","SaveDirectory","InputDirectory","SignalStatus","SecondaryMarkerStatus","PositiveControlName","NegativeControlName","Row","Col","Well","Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",1,"A01",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",1,"B01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",1,"C01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",1,"D01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",1,"E01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",1,"F01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",1,"G01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",1,"H01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",1,"I01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",1,"J01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",1,"K01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",1,"L01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",1,"M01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",1,"N01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",1,"O01","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",1,"P01",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",2,"A02",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",2,"B02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",2,"C02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",2,"D02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",2,"E02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",2,"F02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",2,"G02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",2,"H02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",2,"I02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",2,"J02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",2,"K02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",2,"L02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",2,"M02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",2,"N02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",2,"O02","WT"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",2,"P02",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",3,"A03",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",3,"B03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",3,"C03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",3,"D03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",3,"E03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",3,"F03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",3,"G03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",3,"H03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",3,"I03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",3,"J03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",3,"K03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",3,"L03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",3,"M03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",3,"N03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",3,"O03","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",3,"P03",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",4,"A04",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",4,"B04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",4,"C04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",4,"D04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",4,"E04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",4,"F04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",4,"G04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",4,"H04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",4,"I04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",4,"J04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",4,"K04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",4,"L04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",4,"M04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",4,"N04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",4,"O04","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",4,"P04",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",5,"A05",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",5,"B05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",5,"C05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",5,"D05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",5,"E05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",5,"F05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",5,"G05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","H",5,"H05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","I",5,"I05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","J",5,"J05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","K",5,"K05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","L",5,"L05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","M",5,"M05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","N",5,"N05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","O",5,"O05","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","P",5,"P05",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","A",6,"A06",NA
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","B",6,"B06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","C",6,"C06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","D",6,"D06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","E",6,"E06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","F",6,"F06","Test Condition"
"16x24",16,24,384,"Chemical","Z-score","Negative Control","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","/Users/dylan/Documents/chemical_screen/ChemDiversity2026/hitpick/gitstage/DownloadCondenScreen/","OFF","ON","WT","DMSO","G",6,"G06","Test Condition"
